Wall time,Step,Value
1510779900.2655244,33768,104.07933807373047
1510779901.4831355,33785,103.29032897949219
1510779905.422867,33839,106.02959442138672
1510779906.3102367,33851,105.35792541503906
1510779908.1444635,33876,102.23149108886719
1510779910.8843913,33913,108.45777130126953
1510779918.8399613,34017,105.23442840576172
1510779920.1942914,34036,107.07040405273438
1510779928.7806554,34141,103.86190795898438
1510779947.7056322,34362,102.57261657714844
1510779949.2368617,34383,106.11038970947266
1510779953.3184812,34438,103.94854736328125
1510779959.877163,34525,103.16836547851562
1510779965.3105946,34599,105.07811737060547
1510779978.7515,34783,104.19908142089844
1510780018.9652011,35333,104.72169494628906
1510780020.570608,35354,102.6856918334961
1510780021.155582,35362,103.0910873413086
1510780022.2578971,35377,112.04503631591797
1510780029.8866394,35483,104.1080551147461
1510780036.6060002,35573,107.37805938720703
1510780050.47775,35771,106.78256225585938
1510780050.988206,35778,107.85657501220703
1510780056.2471797,35849,103.35393524169922
1510780063.9681692,35953,105.96705627441406
1510780065.277676,35970,106.79859161376953
1510780070.6680093,36037,102.95581817626953
1510780086.7679114,36246,103.62736511230469
1510780088.9067001,36275,104.28112030029297
1510780116.1042728,36629,102.6007308959961
1510780118.3707256,36659,105.11766052246094
1510780119.8850563,36678,105.5550308227539
1510780126.7825015,36767,103.7651138305664
1510780130.3453453,36819,102.17774200439453
1510780132.4812367,36850,101.75918579101562
1510780136.5029624,36907,102.57123565673828
1510780155.5377355,37169,103.19938659667969
1510780157.977133,37202,104.63034057617188
1510780176.113732,37455,102.47301483154297
1510780178.847043,37489,104.55326843261719
1510780199.4630015,37764,111.18168640136719
1510780207.4473712,37876,104.05025482177734
1510780231.6936567,38192,105.96179962158203
1510780236.179903,38247,103.35074615478516
1510780251.7884703,38439,103.20489501953125
1510780253.1540499,38455,104.45243072509766
1510780254.0625198,38466,105.69143676757812
1510780266.9634147,38642,103.8765869140625
1510780270.9454434,38700,103.46733093261719
1510780272.3046238,38720,106.9554672241211
1510780282.0906384,38840,104.7479476928711
1510780292.6834953,38981,104.92095184326172
1510780294.7275884,39005,102.24657440185547
1510780305.448984,39141,103.6769790649414
1510780312.2438457,39237,101.40748596191406
1510780316.5227363,39296,104.12777709960938
1510780317.293924,39307,104.4011001586914
1510780347.2241843,39702,103.8380355834961
1510780349.146601,39730,106.700927734375
1510780352.8858368,39781,107.399169921875
1510780360.0595355,39878,104.3414535522461
1510780362.5588675,39909,102.47116088867188
1510780362.92544,39914,102.73812103271484
1510780370.3698363,40020,103.06010437011719
1510780389.8973134,40296,106.1878890991211
1510780404.7111886,40500,107.13526916503906
1510780415.8130283,40647,103.62732696533203
1510780416.9098074,40663,102.40174865722656
1510780417.1884046,40667,104.06827545166016
1510780419.561669,40700,106.30916595458984
1510780420.924878,40720,102.51866912841797
1510780426.5533,40793,104.86367797851562
1510780446.1122608,41040,104.82319641113281
1510780453.0276017,41128,107.65211486816406
1510780462.0478518,41244,104.49852752685547
1510780463.9795828,41271,103.19375610351562
1510780469.1378295,41341,102.8593978881836
1510780474.142384,41409,103.5245361328125
1510780480.111941,41491,103.4478530883789
1510780483.6654122,41539,103.48069763183594
1510780484.8307528,41555,102.06573486328125
1510780509.740559,41871,102.62873840332031
1510780521.1182458,42013,105.83341217041016
1510780531.3365192,42134,102.85272979736328
1510780539.6756186,42244,104.9836654663086
1510780548.078585,42339,110.21299743652344
1510780556.7152314,42450,103.75813293457031
1510780558.0374901,42468,105.63343048095703
1510780573.7313485,42678,105.3165512084961
1510780596.3087308,42964,102.16958618164062
1510780597.5614314,42981,105.81683349609375
1510780600.6911771,43020,103.14096069335938
1510780620.2580433,43278,105.55050659179688
1510780639.4840472,43518,106.08332824707031
1510780642.2076669,43553,103.02555084228516
1510780646.367416,43607,104.63699340820312
1510780648.7562532,43639,104.19116973876953
1510780654.3272767,43711,107.45319366455078
1510780656.4445336,43738,105.88636016845703
1510780656.76139,43742,103.11851501464844
1510780661.6325812,43805,102.78558349609375
1510780674.940854,43980,105.78752899169922
1510780675.9065754,43993,104.68354034423828
1510780682.2233813,44073,104.35147094726562
1510780682.5344844,44077,102.38741302490234
1510780685.1404436,44113,103.24322509765625
1510780691.5468247,44200,107.52649688720703
1510780692.0695956,44207,106.26290893554688
1510780695.4816103,44251,108.18072509765625
1510780699.5759332,44304,104.36898803710938
1510780721.3901227,44585,104.92794036865234
1510780726.173596,44645,106.358642578125
1510780738.1140165,44802,104.19572448730469
1510780739.146623,44816,105.86570739746094
1510780750.6358192,44964,104.55859375
1510780760.964627,45104,106.3492431640625
1510780777.2290938,45310,104.88603210449219
1510780777.865594,45319,102.47731018066406
1510780781.981846,45372,102.31204223632812
1510780792.3349836,45507,106.48316955566406
1510780794.945347,45543,104.12261199951172
1510780803.959345,45658,106.36833953857422
1510780818.3944366,45839,103.1052017211914
1510780834.1405303,46033,103.00570678710938
1510780838.886262,46090,104.61380767822266
1510780845.1222107,46169,103.7056884765625
1510780847.8105123,46205,105.19898223876953
1510780856.6638799,46318,102.4021987915039
1510780857.893449,46334,105.37522888183594
1510780864.6396258,46413,102.65679931640625
1510780870.7415974,46499,104.73592376708984
1510780924.8533566,47198,103.7356185913086
1510780928.2991812,47241,105.21884155273438
1510780933.1587267,47301,104.47928619384766
1510780934.7465055,47321,105.6269302368164
1510780943.690486,47437,106.62235260009766
1510780947.6103802,47489,104.46894836425781
1510780952.2635581,47549,101.70319366455078
1510780954.966053,47585,104.26707458496094
1510780958.8447583,47638,105.66333770751953
1510780960.1766427,47655,104.00972747802734
1510780961.2066596,47669,104.01609802246094
1510780963.173474,47693,105.90293884277344
1510780964.157005,47705,103.80050659179688
1510780966.9705877,47744,102.99927520751953
1510780967.9634943,47758,104.10520935058594
1510780977.7256413,47882,103.53036499023438
1510780982.7645414,47947,105.00212860107422
1510780984.7133074,47970,105.12384796142578
1510780993.1698442,48076,103.13544464111328
1510781001.7775722,48181,105.1646957397461
1510781005.4314644,48227,102.56013488769531
1510781028.1635585,48522,103.98116302490234
1510781053.8282363,48844,105.06349182128906
1510781064.7055628,48982,104.19397735595703
1510781086.9899807,49272,109.70015716552734
1510781091.5626297,49326,105.17866516113281
1510781093.5619342,49351,105.6871566772461
1510781103.9966354,49477,103.33124542236328
1510781110.1424878,49558,104.22672271728516
1510781114.5637736,49619,114.97583770751953
1510781116.1425102,49638,104.1146240234375
1510781143.9271903,50006,105.24229431152344
1510781147.4395332,50056,103.49613952636719
1510781154.089213,50149,104.04053497314453
1510781155.2679162,50165,103.03648376464844
1510781157.4896388,50195,104.33860778808594
1510781162.8209047,50268,106.6949462890625
1510781171.020488,50382,104.41889190673828
1510781188.6709971,50629,107.1522445678711
1510781188.8098907,50631,103.06391906738281
1510781201.9880543,50819,102.5135498046875
1510781214.5924797,50979,101.89666748046875
1510781227.2966707,51134,106.92481231689453
1510781234.6083035,51227,104.99072265625
1510781239.4186087,51282,105.57817077636719
1510781243.73598,51342,103.01575469970703
1510781274.5687714,51750,101.52168273925781
1510781278.0883956,51798,104.35489654541016
1510781278.7290094,51806,104.3027114868164
1510781289.713303,51954,104.75200653076172
1510781292.9893963,52001,109.74601745605469
1510781297.8123567,52067,104.44808959960938
1510781310.3668659,52237,110.11522674560547
1510781314.2344012,52292,107.57064819335938
1510781318.6196468,52353,103.37588500976562
1510781320.953623,52387,102.54684448242188
1510781329.616572,52510,105.89822387695312
1510781330.897879,52528,106.28890991210938
1510781341.6977897,52682,102.34137725830078
1510781350.8071604,52802,104.8154296875
1510781358.5294547,52906,101.62750244140625
1510781361.135158,52939,103.54637145996094
1510781366.2533576,53003,104.1756362915039
1510781367.164755,53013,103.54826354980469
1510781373.0450788,53092,106.0259780883789
1510781374.115669,53107,105.59343719482422
1510781397.1472008,53401,103.68140411376953
1510781397.7188346,53409,103.04267120361328
1510781401.9922745,53468,104.68421936035156
1510781402.9748938,53482,103.62984466552734
1510781419.296229,53706,103.9678955078125
1510781419.7953982,53713,106.42520141601562
1510781420.0812588,53717,103.95257568359375
1510781420.3648698,53721,103.29020690917969
1510781430.7178075,53862,104.09527587890625
1510781433.0389433,53895,104.99225616455078
1510781433.8583295,53906,102.46177673339844
1510781446.3312292,54072,106.07552337646484
1510781447.7786849,54087,107.34098052978516
1510781449.344463,54108,102.96939086914062
1510781450.447927,54123,104.5086898803711
1510781459.078,54241,106.50642395019531
1510781475.2717974,54466,104.68604278564453
1510781486.4874043,54625,103.95304107666016
1510781488.0029757,54647,106.72309112548828
1510781491.0655174,54691,102.80892181396484
1510781493.0049458,54719,103.36409759521484
1510781499.56532,54807,108.6705551147461
1510781510.151769,54937,101.9803466796875
1510781513.3558779,54982,108.24057006835938
1510781528.5023553,55193,102.21985626220703
1510781536.0469997,55299,102.06869506835938
1510781536.2608361,55302,106.2235336303711
1510781538.0973687,55328,105.15016174316406
1510781540.269908,55359,107.04074096679688
1510781553.6699739,55538,103.1502685546875
1510781554.0146384,55543,108.01972198486328
1510781554.5808678,55551,103.34506225585938
1510781566.270091,55713,109.25233459472656
1510781571.2647147,55766,104.60743713378906
1510781586.8387163,55966,109.38792419433594
1510781595.8004804,56091,103.53267669677734
1510781611.6935728,56304,103.87084197998047
1510781614.0407078,56337,104.75349426269531
1510781617.4289901,56379,110.21781921386719
1510781621.3875067,56432,108.8215560913086
1510781627.3000453,56507,102.86866760253906
1510781628.285019,56521,102.4926986694336
1510781628.7847126,56528,101.84687805175781
1510781634.3036835,56608,102.34457397460938
1510781647.9674695,56787,107.12305450439453
1510781650.5450447,56820,103.85072326660156
1510781663.8416822,56999,108.32522583007812
1510781685.8016922,57299,104.20608520507812
1510781686.2360485,57305,103.80279541015625
1510781700.1697593,57484,103.09329986572266
1510781719.9882746,57760,102.0166015625
1510781758.857672,58295,105.95063781738281
1510781762.632188,58346,104.7103500366211
1510781769.3601003,58440,104.5738296508789
1510781777.4572613,58556,103.46168518066406
1510781781.3265736,58611,103.2791976928711
1510781783.544937,58641,104.0657958984375
