Wall time,Step,Value
1510777126.2124662,42,79.6971664428711
1510777128.272926,94,31.244544982910156
1510777131.183851,167,9.26523208618164
1510777133.7003348,229,1.3080687522888184
1510777133.8969264,234,1.068460464477539
1510777135.4963918,273,0.9192741513252258
1510777136.9814112,310,0.9603818655014038
1510777137.3090513,318,0.945102334022522
1510777143.6134107,474,0.7466093897819519
1510777146.0906787,536,0.7025272846221924
1510777147.8050053,579,0.9519111514091492
1510777148.0798469,586,0.9291152954101562
1510777149.9627957,634,0.8981328010559082
1510777150.5174277,647,0.7076033353805542
1510777153.283494,714,0.854655385017395
1510777157.2628567,808,0.5090019702911377
1510777166.212898,1014,0.7519139051437378
1510777168.6446,1066,0.656005322933197
1510777181.2465408,1333,0.7501555681228638
1510777181.4310448,1337,0.8642005324363708
1510777183.7459068,1385,0.695675790309906
1510777184.1154935,1392,1.0255086421966553
1510777186.4703786,1436,0.5232505202293396
1510777200.0341403,1691,0.9064165353775024
1510777202.320012,1734,0.42912617325782776
1510777202.479639,1737,0.4524722993373871
1510777209.8234963,1877,0.5831024646759033
1510777211.8926358,1917,0.7088131904602051
1510777218.1789987,2036,0.790574312210083
1510777221.3638735,2096,1.283050775527954
1510777226.8361049,2199,0.9590621590614319
1510777230.146793,2262,0.9206024408340454
1510777232.5634153,2307,0.9848416447639465
1510777236.8397171,2389,0.5678241848945618
1510777239.3085055,2436,0.4922942519187927
1510777241.8746686,2485,0.7476125359535217
1510777241.929235,2486,0.5110594034194946
1510777242.542745,2498,0.7136762142181396
1510777244.3415911,2532,0.7270770072937012
1510777252.3919654,2685,1.1416294574737549
1510777255.2900493,2740,1.2142001390457153
1510777271.046687,3038,0.8036652207374573
1510777281.2410293,3230,0.7010915279388428
1510777282.0725875,3246,0.7384889125823975
1510777285.1663353,3305,0.733697772026062
1510777301.8221016,3618,0.560501217842102
1510777301.9291303,3620,0.5493695139884949
1510777304.6004744,3670,1.0139763355255127
1510777308.5043504,3741,0.9699229598045349
1510777312.4448977,3814,0.5844358205795288
1510777312.8287654,3821,0.9896494746208191
1510777318.8015206,3928,0.5912896394729614
1510777320.3683531,3956,0.5727209448814392
1510777324.6147377,4036,0.5812283158302307
1510777333.3813844,4196,0.78340744972229
1510777339.8404393,4317,0.5493752956390381
1510777344.3130662,4400,0.47249624133110046
1510777349.2434335,4492,0.6303152441978455
1510777350.1225743,4509,0.7906716465950012
1510777359.125212,4676,0.6969777941703796
1510777366.0331576,4788,1.326145887374878
1510777377.685136,4971,0.6074516773223877
1510777387.1202023,5106,0.49579256772994995
1510777389.379526,5134,0.6055896282196045
1510777406.6683602,5345,0.658318817615509
1510777407.708292,5359,0.6511859893798828
1510777422.2285604,5549,0.758807361125946
1510777431.3954682,5679,0.5637832283973694
1510777435.4239695,5723,0.9475171566009521
1510777443.634052,5808,0.7723205089569092
1510777447.966221,5864,0.44313696026802063
1510777448.794176,5871,0.9404955506324768
1510777451.6387486,5907,0.8027461767196655
1510777459.3585763,5990,0.8442599177360535
1510777475.0918033,6200,0.5355700254440308
1510777476.5406694,6219,0.8289710283279419
1510777483.4323952,6289,0.676234781742096
1510777505.223399,6574,0.7988693714141846
1510777507.5035286,6603,0.5379296541213989
1510777515.1929057,6699,0.5627967119216919
1510777516.4316504,6711,0.7898344993591309
1510777526.1747284,6854,0.4406566619873047
1510777535.169496,6966,0.8303326368331909
1510777551.0949275,7155,1.044618844985962
1510777568.2333345,7382,0.71360844373703
1510777573.7950032,7460,0.7818633913993835
1510777573.9971373,7463,1.0732396841049194
1510777578.024839,7511,0.6502432227134705
1510777600.526406,7788,0.8641080260276794
1510777601.2067196,7798,0.7603791356086731
1510777603.6935155,7833,0.8995540738105774
1510777618.4385548,7991,0.8004017472267151
1510777624.5085857,8066,0.5813239812850952
1510777633.4400465,8180,0.5657084584236145
1510777636.7565377,8221,0.5831462740898132
1510777646.6003535,8363,0.6702657341957092
1510777647.560895,8377,0.6190646290779114
1510777657.4608505,8498,0.8542846441268921
1510777658.292524,8508,0.6517285108566284
1510777665.63098,8601,1.01506507396698
1510777688.539307,8878,0.5751656293869019
1510777692.3992045,8928,0.547374427318573
1510777693.0836723,8935,0.7480113506317139
1510777698.4046085,8993,0.8062225580215454
1510777720.073014,9260,1.4557719230651855
1510777738.3134642,9468,1.2049946784973145
1510777745.1267853,9554,0.5908454060554504
1510777746.0578973,9567,0.45941421389579773
1510777757.1320837,9698,0.7358922362327576
1510777768.7455726,9843,0.6922508478164673
1510777773.7303402,9907,1.043033242225647
1510777803.391184,10276,0.7523782253265381
1510777803.9278586,10283,0.8760000467300415
1510777813.7240076,10399,0.6618428826332092
1510777819.8374672,10479,1.1285051107406616
1510777823.1045635,10522,0.473873496055603
1510777830.860595,10607,0.4353691041469574
1510777842.2372348,10757,1.2745848894119263
1510777844.068948,10780,0.8307811617851257
1510777853.0784693,10902,0.70465087890625
1510777853.2697017,10905,0.9307622909545898
1510777858.2710729,10966,0.6260582208633423
1510777858.8778138,10974,0.7128608226776123
1510777863.0539942,11020,1.008410930633545
1510777868.9725187,11102,1.1152423620224
1510777898.197119,11419,2.9820175170898438
1510777902.887391,11472,0.6787227392196655
1510777907.2027261,11532,1.103162407875061
1510777909.5714548,11566,0.8373144865036011
1510777918.2846632,11685,1.2423492670059204
1510777924.2367475,11759,0.7849649786949158
1510777943.0302527,11969,0.46331870555877686
1510777943.3566713,11974,1.0547529458999634
1510777959.2693372,12164,0.7158462405204773
1510777969.228073,12290,0.5217663645744324
1510777997.6532087,12671,0.7491655945777893
