Wall time,Step,Value
1510777393.4738533,42,99.43781280517578
1510777398.2198894,94,99.5327377319336
1510777404.6557043,167,89.44477844238281
1510777410.064415,229,53.6044921875
1510777410.709371,234,50.75286865234375
1510777414.9817326,273,44.849205017089844
1510777419.1643012,310,43.884281158447266
1510777419.7539103,318,43.58309555053711
1510777434.583717,474,29.262075424194336
1510777439.8345985,536,19.873014450073242
1510777444.9713614,579,15.149801254272461
1510777445.532561,586,13.139385223388672
1510777449.536052,634,7.237894535064697
1510777450.5550642,647,5.812983989715576
1510777458.5223577,714,1.8883073329925537
1510777467.5314443,808,1.7140549421310425
1510777487.1668417,1014,1.214477777481079
1510777491.82354,1066,1.4581938982009888
1510777518.6666136,1333,1.4282488822937012
1510777519.0719104,1337,0.6879798769950867
1510777523.701154,1385,1.01994788646698
1510777524.2569056,1392,1.0673699378967285
1510777528.6011758,1436,0.6723679304122925
1510777554.3438797,1691,0.8840262293815613
1510777558.274361,1734,0.7822744250297546
1510777558.5112934,1737,1.208417534828186
1510777574.1824,1877,0.9036696553230286
1510777578.1154237,1917,0.6873306632041931
1510777589.3592322,2036,1.0359312295913696
1510777594.5380116,2096,0.5336099863052368
1510777605.1032977,2199,0.9950292110443115
1510777613.3888483,2262,0.5739109516143799
1510777617.7317631,2307,0.44488704204559326
1510777626.0121212,2389,0.41570043563842773
1510777631.9693518,2436,0.8566559553146362
1510777635.9365551,2485,0.5854703187942505
1510777636.0218556,2486,0.45154625177383423
1510777637.329561,2498,0.4441322088241577
1510777640.6764226,2532,0.8671842217445374
1510777655.371862,2685,0.5456486940383911
1510777660.305636,2740,0.5187940001487732
1510777688.7578015,3038,0.4547150135040283
1510777706.6688488,3230,0.4886125922203064
1510777708.5102837,3246,0.63313227891922
1510777713.6397681,3305,0.39075660705566406
1510777741.789785,3618,0.5089001655578613
1510777741.9474528,3620,0.6889123916625977
1510777746.7653818,3670,2.3919644355773926
1510777753.0914366,3741,0.3180611729621887
1510777759.8150547,3814,0.339245080947876
1510777760.3650508,3821,1.3329004049301147
1510777770.503754,3928,0.4740530550479889
1510777773.5190823,3956,0.46344617009162903
1510777781.8893495,4036,0.5943922996520996
1510777796.9654934,4196,0.40006282925605774
1510777809.3111618,4317,0.3423400819301605
1510777817.8406608,4400,0.49165651202201843
1510777827.7289999,4492,0.38209107518196106
1510777829.3652413,4509,0.5309137105941772
1510777845.6637495,4676,0.6668645739555359
1510777857.3436937,4788,0.473717600107193
1510777877.6009614,4971,0.5451791286468506
1510777891.4860134,5106,0.7565396428108215
1510777894.0976334,5134,0.7890042662620544
1510777915.4284132,5345,0.4251806139945984
1510777917.203542,5359,0.9313722848892212
1510777938.2139733,5549,0.287075012922287
1510777950.4043686,5679,0.3600904047489166
1510777955.0372183,5723,0.3495241105556488
1510777962.799717,5808,0.5459232330322266
1510777967.4696612,5864,0.38038456439971924
1510777968.0295296,5871,0.3815402090549469
1510777971.824006,5907,0.5813367366790771
1510777980.3884265,5990,0.5356736183166504
1510778002.9712937,6200,0.6638975143432617
1510778004.5045612,6219,0.6258788108825684
1510778011.1893818,6289,0.26104044914245605
1510778042.9795356,6574,0.4767310917377472
1510778046.9305735,6603,0.5326316356658936
1510778056.767904,6699,0.26137813925743103
1510778058.0196273,6711,0.29457470774650574
1510778072.3871229,6854,0.32728955149650574
1510778083.5161557,6966,0.37013667821884155
1510778103.227804,7155,0.27636316418647766
1510778124.988138,7382,0.3482304513454437
1510778132.073453,7460,0.4136233329772949
1510778132.3067214,7463,0.33914026618003845
1510778136.6091383,7511,0.24695298075675964
1510778164.7326007,7788,0.31601986289024353
1510778165.6194086,7798,0.25202351808547974
1510778168.9982657,7833,0.5586349368095398
1510778184.610365,7991,0.31745386123657227
1510778191.853247,8066,0.4792229235172272
1510778203.0342824,8180,0.7147256135940552
1510778207.5809019,8221,0.5016201734542847
1510778220.436829,8363,0.25101006031036377
1510778221.7683964,8377,0.24444136023521423
1510778234.7484643,8498,0.33987152576446533
1510778235.8135529,8508,0.8922128677368164
1510778245.072976,8601,0.35476040840148926
1510778274.928812,8878,0.3307868540287018
1510778281.010165,8928,0.2632442116737366
1510778281.6642704,8935,0.3307376503944397
1510778287.1800816,8993,0.34260743856430054
1510778313.6031134,9260,0.21621286869049072
1510778334.2823977,9468,0.3087857663631439
1510778342.2403104,9554,0.5725980997085571
1510778343.7175984,9567,0.4086228013038635
1510778356.6093647,9698,0.5675533413887024
1510778369.9509852,9843,0.25605496764183044
1510778378.2419705,9907,0.5982944369316101
1510778413.2956798,10276,0.526185929775238
1510778413.8357115,10283,0.47752225399017334
1510778426.354356,10399,0.5076266527175903
1510778434.7221737,10479,0.3309294879436493
1510778438.7353892,10522,0.36903664469718933
1510778446.9885743,10607,0.9221126437187195
1510778461.8839524,10757,0.3570038974285126
1510778463.8897684,10780,0.37508460879325867
1510778476.3744087,10902,0.17887048423290253
1510778476.7851977,10905,0.3195372223854065
1510778481.9309094,10966,0.40762099623680115
1510778482.5525193,10974,0.23264256119728088
1510778486.4135654,11020,0.1979595273733139
1510778494.2555015,11102,0.3412463665008545
1510778525.6228404,11419,0.3303033411502838
1510778530.6880913,11472,0.47929492592811584
1510778536.6114645,11532,0.3176240622997284
1510778539.9202971,11566,0.347981721162796
1510778552.0060344,11685,0.29343584179878235
1510778560.0480564,11759,0.3411193788051605
1510778581.046358,11969,0.2050255537033081
1510778581.4676907,11974,0.23418796062469482
