Wall time,Step,Value
1510773906.8379781,42,104.43971252441406
1510773909.0009973,94,101.67100524902344
1510773912.0334938,167,97.3072280883789
1510773914.5335903,229,93.83654022216797
1510773914.7182355,234,93.75262451171875
1510773916.38348,273,91.614990234375
1510773917.9169226,310,89.97177124023438
1510773918.2574816,318,88.79248809814453
1510773924.6882489,474,78.8138427734375
1510773927.3011448,536,73.0016098022461
1510773929.1391242,579,67.87442016601562
1510773929.388252,586,67.38774108886719
1510773931.3347855,634,62.3787956237793
1510773931.89827,647,61.11742401123047
1510773934.6381435,714,54.157222747802734
1510773938.4059849,808,45.13632583618164
1510773947.0245786,1014,15.666301727294922
1510773949.179988,1066,15.114127159118652
1510773960.1729271,1333,13.927560806274414
1510773960.3370905,1337,14.018596649169922
1510773962.340653,1385,13.963372230529785
1510773962.6806486,1392,13.991934776306152
1510773964.5182137,1436,13.84686279296875
1510773975.133824,1691,13.049810409545898
1510773976.9085531,1734,12.843366622924805
1510773977.0307574,1737,12.857121467590332
1510773982.917417,1877,12.605594635009766
1510773984.587676,1917,12.49921703338623
1510773989.5128827,2036,12.673392295837402
1510773991.9991584,2096,12.289929389953613
1510773996.253803,2199,11.992151260375977
1510773998.8714068,2262,11.86422061920166
1510774000.7330608,2307,11.68454647064209
1510774004.1381218,2389,11.443745613098145
1510774006.097126,2436,11.707618713378906
1510774008.1050887,2485,11.249859809875488
1510774008.145613,2486,11.350481033325195
1510774008.6747663,2498,11.39513111114502
1510774010.1430047,2532,11.230101585388184
1510774016.4140544,2685,10.904389381408691
1510774018.733288,2740,3.345975399017334
1510774028.8527634,3038,0.47019535303115845
1510774035.5828362,3230,0.3209541440010071
1510774036.1060562,3246,0.3297278881072998
1510774038.2085898,3305,0.27559372782707214
1510774049.2880244,3618,0.12260861694812775
1510774049.3490026,3620,0.11146940290927887
1510774051.0696704,3670,0.11471085995435715
1510774053.6564493,3741,0.09711778908967972
1510774056.1231158,3814,0.10066892206668854
1510774056.4197605,3821,0.09514109790325165
1510774060.6759105,3928,0.0839308500289917
1510774061.7988677,3956,0.07297597825527191
1510774064.6357057,4036,0.07705135643482208
1510774070.0653553,4196,0.0714411810040474
1510774074.331323,4317,0.06412242352962494
1510774077.2660954,4400,0.06452810764312744
1510774080.5589194,4492,0.05212283879518509
1510774081.159382,4509,0.04818273335695267
1510774086.916884,4676,0.046692635864019394
1510774091.3449354,4788,0.059168603271245956
1510774098.7842333,4971,0.04482476785778999
1510774104.1022785,5106,0.049621015787124634
1510774105.2220275,5134,0.044242460280656815
1510774113.7427156,5345,0.04520399123430252
1510774114.274167,5359,0.05905691906809807
1510774121.6624968,5549,0.03929179906845093
1510774126.1137612,5679,0.04045773297548294
1510774127.5049229,5723,0.039337389171123505
1510774130.4039125,5808,0.046668075025081635
1510774132.5319803,5864,0.03429481387138367
1510774132.7612154,5871,0.039223600178956985
1510774133.9739585,5907,0.03929907828569412
1510774136.7004137,5990,0.04078854247927666
1510774143.7680252,6200,0.03452671319246292
1510774144.4588163,6219,0.04091772809624672
1510774147.164887,6289,0.03388237953186035
1510774157.0177789,6574,0.03897372633218765
1510774157.8890564,6603,0.03398681804537773
1510774161.23591,6699,0.04474836587905884
1510774161.6514845,6711,0.038937173783779144
1510774167.0176718,6854,0.0328197218477726
1510774171.3171308,6966,0.0259344931691885
1510774178.8178809,7155,0.03394472226500511
1510774188.2330017,7382,0.030427368357777596
1510774191.3950012,7460,0.036308083683252335
1510774191.5191448,7463,0.04143703356385231
1510774193.5330596,7511,0.03809814900159836
1510774204.43297,7788,0.0351407565176487
1510774204.7995582,7798,0.03415603190660477
1510774206.2465105,7833,0.029835624620318413
1510774212.7928815,7991,0.03224966675043106
1510774215.899252,8066,0.034015122801065445
1510774220.6252327,8180,0.033172041177749634
1510774222.2611945,8221,0.02648831345140934
1510774228.0353172,8363,0.029414888471364975
1510774228.6169553,8377,0.034772370010614395
1510774233.4089596,8498,0.028095582500100136
1510774233.830409,8508,0.029021043330430984
1510774237.5075934,8601,0.024389538913965225
1510774248.6475084,8878,0.030599821358919144
1510774250.6869879,8928,0.030455637723207474
1510774250.9809613,8935,0.028013434261083603
1510774253.367311,8993,0.041579198092222214
1510774264.035189,9260,0.025985389947891235
1510774272.6504831,9468,0.02338571287691593
1510774276.1488774,9554,0.027818188071250916
1510774276.6350408,9567,0.03678939491510391
1510774281.984328,9698,0.03171822056174278
1510774287.8846097,9843,0.025069585070014
1510774290.4994385,9907,0.032811153680086136
1510774304.801335,10276,0.031310610473155975
1510774305.0892808,10283,0.031364113092422485
1510774309.6403952,10399,0.03553203120827675
1510774312.8138604,10479,0.03289387375116348
1510774314.5794754,10522,0.024475475773215294
1510774317.975976,10607,0.024762406945228577
1510774324.0501866,10757,0.020956285297870636
1510774325.0179062,10780,0.026117675006389618
1510774329.7820387,10902,0.028250405564904213
1510774329.9110003,10905,0.026970164850354195
1510774332.2937322,10966,0.025557411834597588
1510774332.6127398,10974,0.03518318012356758
1510774334.4755363,11020,0.02233973890542984
1510774337.6988354,11102,0.026153720915317535
1510774349.778943,11419,0.032137710601091385
1510774351.9995754,11472,0.02461874485015869
1510774354.4640236,11532,0.03426283597946167
1510774355.8763366,11566,0.027198830619454384
1510774360.7669728,11685,0.027064377442002296
1510774363.8356948,11759,0.027719439938664436
1510774372.2276912,11969,0.033172111958265305
1510774372.445801,11974,0.029396668076515198
1510774380.209077,12164,0.02480875514447689
1510774385.4330196,12290,0.03760021924972534
1510774400.9465215,12671,0.035461120307445526
1510774409.0551448,12877,0.02590692602097988
1510774411.3893209,12939,0.026676733046770096
1510774415.0447855,13034,0.02215505763888359
1510774415.9456224,13061,0.02072564885020256
1510774417.895047,13109,0.022368187084794044
1510774429.1173673,13402,0.02606983110308647
1510774434.8770206,13546,0.043845172971487045
1510774436.92077,13597,0.025000061839818954
1510774437.8821754,13620,0.03667670115828514
1510774445.4757779,13810,0.032217513769865036
1510774448.26809,13884,0.03410675749182701
1510774456.0409808,14080,0.02581176906824112
1510774461.7235017,14221,0.024379724636673927
1510774464.6900134,14294,0.02038533054292202
